#TYPE	INDEX	FIELD	VALUE
NPCCandidate	289	Name	TravellingMerchant_Damian
NPCCandidate	290	Name	TravellingMerchant_Damian
NPCCandidate	291	Name	TravellingMerchant_Damian
NPCCandidate	292	Name	TravellingMerchant_Damian
NPCCandidate	293	Name	TravellingMerchant_Damian
NPCCandidate	295	Name	Merchant_Scott
NPCCandidate	296	Name	Hairdresser_Chris
NPCCandidate	297	Name	General_Grimchamp
NPCCandidate	298	Name	General_Paula
NPCCandidate	299	Name	General_Jane
NPCCandidate	300	Name	GM_Teleporter
NPCCandidate	301	Name	Mysterious_Grim
NPCCandidate	302	Name	MaterialDealer_Reece
NPCCandidate	303	Name	Luke_Thompson
NPCCandidate	304	Name	Administrator_SabukOfficer
NPCCandidate	305	Name	Wanderer_Charlotte
NPCCandidate	307	Name	GTStore_Mira
NPCCandidate	308	Name	GTTransporter
NPCCandidate	309	Name	GT_BulletinBoard
NPCCandidate	310	Name	GT_Peddler
NPCCandidate	311	Name	GT_Steward
NPCCandidate	312	Name	Stairs
NPCCandidate	313	Name	Stairs
NPCCandidate	314	Name	GTStore_Mira
NPCCandidate	315	Name	GTTransporter
NPCCandidate	316	Name	GT_BulletinBoard
NPCCandidate	317	Name	GT_Peddler
NPCCandidate	318	Name	GT_Steward
NPCCandidate	319	Name	Stairs
NPCCandidate	320	Name	Stairs
NPCCandidate	321	Name	GTStore_Mira
NPCCandidate	322	Name	GTTransporter
NPCCandidate	323	Name	GT_BulletinBoard
NPCCandidate	324	Name	GT_Peddler
NPCCandidate	325	Name	GT_Steward
NPCCandidate	326	Name	Stairs
NPCCandidate	327	Name	Stairs
NPCCandidate	328	Name	GTStore_Mira
NPCCandidate	329	Name	GTTransporter
NPCCandidate	330	Name	GT_BulletinBoard
NPCCandidate	331	Name	GT_Peddler
NPCCandidate	332	Name	GT_Steward
NPCCandidate	333	Name	Stairs
NPCCandidate	334	Name	Stairs
NPCCandidate	335	Name	GTStore_Mira
NPCCandidate	336	Name	GTTransporter
NPCCandidate	337	Name	GT_BulletinBoard
NPCCandidate	338	Name	GT_Peddler
NPCCandidate	339	Name	GT_Steward
NPCCandidate	340	Name	Stairs
NPCCandidate	341	Name	Stairs
NPCCandidate	342	Name	GTStore_Mira
NPCCandidate	343	Name	GTTransporter
NPCCandidate	344	Name	GT_BulletinBoard
NPCCandidate	345	Name	GT_Peddler
NPCCandidate	346	Name	GT_Steward
NPCCandidate	347	Name	Stairs
NPCCandidate	348	Name	Stairs
NPCCandidate	349	Name	GTStore_Mira
NPCCandidate	350	Name	GTTransporter
NPCCandidate	351	Name	GT_BulletinBoard
NPCCandidate	352	Name	GT_Peddler
NPCCandidate	353	Name	GT_Steward
NPCCandidate	354	Name	Stairs
NPCCandidate	355	Name	Stairs
NPCCandidate	356	Name	GTStore_Mira
NPCCandidate	357	Name	GTTransporter
NPCCandidate	358	Name	GT_BulletinBoard
NPCCandidate	359	Name	GT_Peddler
NPCCandidate	360	Name	GT_Steward
NPCCandidate	361	Name	Stairs
NPCCandidate	362	Name	Stairs
NPCCandidate	363	Name	GTStore_Mira
NPCCandidate	364	Name	GTTransporter
NPCCandidate	365	Name	Gt_BulletinBoard
NPCCandidate	366	Name	GT_Peddler
NPCCandidate	367	Name	GT_Steward
NPCCandidate	368	Name	Stairs
NPCCandidate	369	Name	Stairs
NPCCandidate	370	Name	GTStore_Mira
NPCCandidate	371	Name	GTTransporter
NPCCandidate	372	Name	GT_BulletinBoard
NPCCandidate	373	Name	GT_Peddler
NPCCandidate	374	Name	GT_Steward
NPCCandidate	375	Name	Stairs
NPCCandidate	376	Name	Stairs
NPCCandidate	386	Name	John_Schwartz
